date,number,name,rating,n_reviews,price
2021-06-28,77,"Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"62,591",$74.99
2021-06-28,78,Echo Dot (4th Gen) | Smart speaker with Alexa | Twilight Blue with Sengled Bluetooth Color bulb,5.0,4,$49.99
2021-06-28,79,"Hmrope 100pcs Cable Zip Ties Heavy Duty 12 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.5,"2,380",$5.69
2021-06-28,80,"Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection, set up…",4.4,"54,973",$89.99
2021-06-28,81,"GE, White, 6 Outlet Surge Protector 2 Pack, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close…",4.8,"44,550",$19.99
2021-06-28,82,Spy Camera Charger - Hidden Camera - Premium Pack - Mini Spy Camera 1080p - USB Charger Camera - Hidden Spy Camera…,4.0,"8,643",$34.03
2021-06-28,83,"8 Ft Power Strip, Yintar Surge Protector with 18 AC Outlets, 8 Feet Flat Plug Extension Cord (1875W/15A) for for Home…",4.8,"2,779",$19.99
2021-06-28,84,"Cable Zip Ties,500 Packs Self-Locking 4+6+8+10+12-Inch Width 0.16inch Nylon Cable Ties,Perfect for Home,Office,Garage…",4.7,"7,014",$13.98
2021-06-28,85,"GE 6-Outlet Surge Protector, 4 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-To-Close Safety Covers, UL…",4.8,"44,550",$9.97
2021-06-28,86,"Certified Refurbished Fire TV Stick 4K with Alexa Voice Remote, streaming media player",4.6,"14,793",$36.99
2021-06-28,87,"TCL 32-inch 1080p Roku Smart LED TV - 32S327, 2019 Model",4.6,"56,027",Not available
2021-06-28,88,"havit HV-F2056 15.6""-17"" Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans), Black/Blue",4.5,"26,844",$22.49
2021-06-28,89,"Toshiba 43LF421U21 43-inch Smart HD 1080p TV - Fire TV, Released 2020",4.7,"17,435",$269.99
2021-06-28,90,"Dell 24 Inch PC Monitor SE2419Hx IPS Full HD (1920 x 1080) Monitor, Black",4.7,"7,111",$179.66
2021-06-28,91,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"112,649",$36.99
2021-06-28,92,Google Pixel 4a - New Unlocked Android Smartphone - 128 GB of Storage - Up to 24 Hour Battery - Just Black,4.6,"6,963",$304.53
2021-06-28,93,Mac Book Air Charger Replacement AC 45W Power T-tip Shape Connector Power Adapter for 11 inch and 13 inch After Mid 2012,4.5,621,$23.98
2021-06-28,94,Ring Spare Parts Kit for Video Doorbell (2020 Release),4.8,"4,735",$1.99
2021-06-28,95,Kindle - Now with a Built-in Front Light - Black - Ad-Supported,4.6,"36,304",$54.99
2021-06-28,96,"Wake Up Light Sunrise Alarm Clock for Kids, Heavy Sleepers, Bedroom, with Sunrise Simulation, Sleep Aid, Dual Alarms, FM…",4.6,"12,753",$35.18
2021-06-28,97,"Desktop Power Strip with 3 Outlet 4 USB Ports 4.5A, Flat Plug and 5 ft Long Braided Extension Cords for Cruise Ship…",4.8,"12,938",$16.27
2021-06-28,98,"2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Gold (8th Generation)",4.9,"44,593",$302.68
2021-06-28,99,"YI 1080p Smart Home Camera, Indoor IP Security Surveillance System with Night Vision, AI Human Detection, Activity Zone…",4.3,"47,514",$24.99
2021-06-28,100,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.2,"8,003",$33.04
2021-06-29,1,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,4.7,"646,637",$49.99
2021-06-29,2,Echo Dot (3rd Gen) - Smart speaker with Alexa - Charcoal,4.7,"859,952",$24.99
2021-06-29,3,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"434,311",$24.99
2021-06-29,4,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"86,729",$39.00
2021-06-29,5,"Power Strip , ALESTOR Surge Protector with 12 Outlets and 4 USB Ports, 6 Feet Extension Cord (1875W/15A) for for Home…",4.8,"1,776",$16.98
2021-06-29,6,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"115,371",$28.48
2021-06-29,7,"Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"273,760",$39.59
2021-06-29,8,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"60,231",$13.22
2021-06-29,9,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"112,849",$84.99
2021-06-29,10,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"73,447",$6.49
2021-06-29,11,"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Black",4.6,"101,779",$89.99
2021-06-29,12,"All-new Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Black",4.6,"2,690",$149.99
2021-06-29,13,Wyze Cam Plus 3 Month Subscription,Not available,No customer reviews yet,$5.97
2021-06-29,14,"[2021 Upgraded] COMSOON Bluetooth 5.0 Receiver for Car, Noise Cancelling Bluetooth AUX Adapter, Bluetooth Music Receiver…",4.4,"4,533",$16.99
2021-06-29,15,Kindle Paperwhite – Now Waterproof with 2x the Storage – Ad-Supported,4.6,"111,591",$69.99
2021-06-29,16,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"67,716",$37.98
2021-06-29,17,"OHill Cable Clips,16 Pack Black Adhesive Cord Holders, Ideal Cable Cords Management for Organizing Cable Wires-Home…",4.5,"34,146",$7.98
2021-06-29,18,"2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)",4.9,"44,756",$344.00
2021-06-29,19,"GE 6-Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers, UL…",4.8,"44,639",$12.75
2021-06-29,20,"Blink Outdoor - wireless, weather-resistant HD security camera, two-year battery life, motion detection, set up in…",4.4,"55,171",$249.99
2021-06-29,21,Echo Dot (4th Gen) | Smart speaker with Alexa | Charcoal with Sengled Bluetooth Color bulb,4.2,5,$49.99
2021-06-29,22,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"38,951",$39.17
2021-06-29,23,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.7,"32,496",$184.98
2021-06-29,24,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"43,256",$99.99
2021-06-29,25,"Acer R240HY bidx 23.8-Inch IPS HDMI DVI VGA (1920 x 1080) Widescreen Monitor, Black",4.7,"43,256",$129.99
2021-06-29,26,"TP-Link AC1750 Smart WiFi Router (Archer A7) -Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa, VPN…",4.5,"51,270",$57.99
2021-06-29,27,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV,4.7,"38,442",$149.99
2021-06-29,28,Echo Dot (4th Gen) | Smart speaker with Alexa | Twilight Blue,4.7,"273,760",$39.59
2021-06-29,29,"Echo Show 5 (1st Gen, 2019 release) -- Smart display with Alexa – stay connected with video calling - Charcoal",4.6,"398,460",$39.99
2021-06-29,30,USB Wall Charger Surge Protector 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet) 3 Sided 1800J Power Strip…,4.8,"11,486",$18.99
2021-06-29,31,"Fire 7 tablet, 7"" display, 16 GB, latest model (2019 release), Black",4.4,"194,923",$49.99
2021-06-29,32,"Anker Power Strip with USB, 5 ft Extension Cord, PowerPort Cube USB with 3 Outlets and 3 USB Ports, Portable Design…",4.8,"36,369",$15.19
2021-06-29,33,Echo Dot (3rd Gen) - Smart speaker with Alexa - Plum,4.7,"859,952",$34.99
2021-06-29,34,"Blink Outdoor - wireless, weather-resistant HD security camera, two-year battery life, motion detection, set up in…",4.4,"55,171",$179.99
2021-06-29,35,"Fire HD 8 Kids tablet, 8"" HD display, ages 3-7, 32 GB, Blue Kid-Proof Case",4.7,"84,573",$139.99
2021-06-29,36,"Power Strip with USB C, 3 Outlets 4 USB Ports (22.5W/4.5A) Desktop Charging Station, Flat Plug, 5ft Braided Extension…",4.8,"9,214",$15.83
2021-06-29,37,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected…",4.4,"5,729",$30.59
2021-06-29,38,"FosPower 2000mAh NOAA Emergency Weather Radio (Model A1) Portable Power Bank with Solar Charging, Hand Crank & Battery…",4.6,"17,821",$29.99
2021-06-29,39,"New Apple Watch Series 6 (GPS, 40mm) - Blue Aluminum Case with Deep Navy Sport Band",4.8,"39,295",$302.68
2021-06-29,40,"Power Strip, YISHU Surge Protector with 5 Outlets and 3 USB Ports, 6 Feet Extension Cord for for Home, Office, Dorm…",4.7,"1,234",$12.99
2021-06-29,41,"Fire 7 Kids Tablet, 7"" Display, ages 3-7, 16 GB, Blue Kid-Proof Case",4.6,"182,146",$99.99
2021-06-29,42,"Roku Ultra 2020 | Streaming Device HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice Remote…",4.7,"11,783",$74.99
2021-06-29,43,"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Twilight Blue",4.6,"101,779",$74.99
2021-06-29,44,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"95,625",$162.99
2021-06-29,45,Roku Express 4K+ 2021 | Streaming Media Player HD/4K/HDR with Smooth Wireless Streaming and Roku Voice Remote with TV…,4.7,"1,010",$29.49
2021-06-29,46,Ring Video Doorbell Wired bundle with Echo Dot (Gen 3) - Charcoal,Not available,No customer reviews yet,$94.98
2021-06-29,47,"2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Silver (8th Generation)",4.9,"44,756",$275.08
2021-06-29,48,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"21,754",$12.49
2021-06-29,49,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.7,"16,829",$189.99
2021-06-29,50,Echo Auto- Hands-free Alexa in your car with your phone,4.0,"117,408",$18.99
2021-06-29,51,"Blink Outdoor - wireless, weather-resistant HD security camera, two-year battery life, motion detection, set up in…",4.4,"55,171",$94.99
2021-06-29,52,"Tracki 2021 Model Mini Real time GPS Tracker. Full USA & Worldwide Coverage. for Vehicles, Car, Kids, Elderly, Child…",4.2,"17,279",$18.29
2021-06-29,53,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"18,136",$13.32
2021-06-29,54,"Power Strip Surge Protector, Addtam 6 Outlets and 3 USB Ports 5Ft Long Extension Cord, Flat Plug Overload Surge…",4.8,"4,922",$19.99
2021-06-29,55,"NETGEAR Nighthawk Smart Wi-Fi Router, R6700 - AC1750 Wireless Speed Up to 1750 Mbps | Up to 1500 Sq Ft Coverage & 25…",4.3,"48,560",$79.99
2021-06-29,56,"GE, White, 6 Outlet 2 Pack, 2 Ft Cord, Switched Power Strip, Integrated Circuit Breaker, Overload Protection, Wall…",4.7,"20,569",$8.99
2021-06-29,57,Kindle Paperwhite – Now Waterproof with 2x the Storage – Ad-Supported,4.6,"111,591",$129.99
2021-06-29,58,"2020 Apple iPad (10.2-inch, Wi-Fi, 128GB) - Space Gray (8th Generation)",4.9,"44,756",$422.92
2021-06-29,59,"GE 6-Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 600 Joules, Twist-to-Close Safety Covers, UL Listed…",4.8,"21,791",$12.99
2021-06-29,60,"Neewer 50-In-1 Action Camera Accessory Kit, Compatible with GoPro Hero9/Hero8/Hero7, GoPro Max, GoPro Fusion, Insta360…",4.5,"39,807",$30.35
2021-06-29,61,Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV,4.6,"10,842",$119.99
2021-06-29,62,HP M27ha FHD Monitor - Full HD Monitor (1920 x 1080p) - IPS Panel and Built-in Audio - VESA Compatible 27-inch Monitor…,4.7,"1,194",$248.97
2021-06-29,63,"Power Strip, Bototek Surge Protector with 10 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 6 Feet Long…",4.8,"40,108",$23.91
2021-06-29,64,"Rove R2-4K Dash Cam Built in WiFi GPS Car Dashboard Camera Recorder with UHD 2160P, 2.4"" LCD, 150° Wide Angle, WDR…",4.5,"11,461",$119.99
2021-06-29,65,"2021 Apple TV HD (32GB, 5th Generation)",4.8,614,$157.56
2021-06-29,66,Echo Dot (4th Gen) | Smart speaker with Alexa | Twilight Blue with Sengled Bluetooth Color bulb,5.0,4,$49.99
2021-06-29,67,"occer 12x25 Compact Binoculars with Clear Low Light Vision, Large Eyepiece Waterproof Binocular for Adults Kids,High…",4.4,"12,470",$35.99
2021-06-29,68,"USB Wall Charger, Surge Protector, QINLIANF 5 Outlet Extender with 4 USB Charging Ports ( 4.8A Total) 3-Sided 1680J…",4.7,"1,668",$14.99
2021-06-29,69,Power Strip USB Surge Protector - SUPERDANNY Mountable Charging Station with 4 Widely Spaced AC Outlets & 4 Smart USB…,4.7,"4,189",$13.99
2021-06-29,70,"Toshiba 32LF221U21 32-inch Smart HD 720p TV - Fire TV, Released 2020",4.7,"17,494",$149.99
2021-06-29,71,"Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection, set up…",4.4,"55,171",$89.99
2021-06-29,72,"All-new Ring Floodlight Cam Wired Plus with motion-activated 1080p HD video, Black (2021 release)",4.6,344,$179.99
2021-06-29,73,"USB Wall Charger, Surge Protector, 6 Outlet Extender with 2 USB Ports,3-Sided 2100J Power Strip Multi Plug Outlets Wall…",4.7,"1,075",$12.74
2021-06-29,74,"Fire 7 tablet, 7"" display, 16 GB, latest model (2019 release), Twilight Blue",4.4,"194,923",$49.99
2021-06-29,75,Fujifilm QuickSnap Flash 400 Disposable 35mm Camera (Pack of 2),4.7,"3,043",$36.90
2021-06-29,76,"Tile Slim (2020) 1-pack - Slim & Sleek Bluetooth Tracker, Item Locator and Finder for Wallets, Passports and Electronic…",4.6,"21,983",$24.99
2021-06-29,77,"Furbo Dog Camera: Treat Tossing, Full HD Wifi Pet Camera and 2-Way Audio, Designed for Dogs, Compatible with Alexa (As…",4.6,"23,450",$166.99
2021-06-29,78,"Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"62,778",$74.99
2021-06-29,79,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"34,581",$17.97
2021-06-29,80,Spy Camera Charger - Hidden Camera - Premium Pack - Mini Spy Camera 1080p - USB Charger Camera - Hidden Spy Camera…,4.0,"8,671",$32.12
2021-06-29,81,"Cable Zip Ties,500 Packs Self-Locking 4+6+8+10+12-Inch Width 0.16inch Nylon Cable Ties,Perfect for Home,Office,Garage…",4.7,"7,043",$13.98
2021-06-29,82,"GE, White, 6 Outlet Surge Protector 2 Pack, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close…",4.8,"44,639",$19.99
2021-06-29,83,"Hmrope 100pcs Cable Zip Ties Heavy Duty 8 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.7,"10,476",$5.49
2021-06-29,84,"Fujifilm Instax Mini Instant Film (3 Twin Packs, 60 Total Pictures) for Instax Cameras",4.8,"5,258",$42.50
2021-06-29,85,Weather Radio Raynic 5000mAh Solar Hand Crank Emergency Radio 5 Ways Powered AM/FM/SW/NOAA Weather Alert Portable Radio…,4.5,"4,214",$28.79
2021-06-29,86,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"112,849",$36.99
2021-06-29,87,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait…",4.7,"23,255",$248.97
2021-06-29,88,"Toshiba 43LF421U21 43-inch Smart HD 1080p TV - Fire TV, Released 2020",4.7,"17,494",$269.99
2021-06-29,89,"GE 6-Outlet Surge Protector, 4 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-To-Close Safety Covers, UL…",4.8,"44,639",$9.97
2021-06-29,90,"Hmrope 100pcs Cable Zip Ties Heavy Duty 12 Inch, Premium Plastic Wire Ties with 50 Pounds Tensile Strength, Self-Locking…",4.5,"2,388",$5.69
2021-06-29,91,"Certified Refurbished Fire TV Stick 4K with Alexa Voice Remote, streaming media player",4.6,"14,806",$36.99
2021-06-29,92,"havit HV-F2056 15.6""-17"" Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans), Black/Blue",4.5,"26,866",$26.05
2021-06-29,93,"Power Strip, SUPERDANNY USB Surge Protector Power Strip, Mountable Extension Cord Multiple Protection 5 Outlets 3 USB…",4.7,"21,440",$12.92
2021-06-29,94,"Dell 24 Inch PC Monitor SE2419Hx IPS Full HD (1920 x 1080) Monitor, Black",4.7,"7,127",$179.66
2021-06-29,95,"8 Ft Power Strip, Yintar Surge Protector with 18 AC Outlets, 8 Feet Flat Plug Extension Cord (1875W/15A) for for Home…",4.8,"2,803",$19.96
2021-06-29,96,Kindle - Now with a Built-in Front Light - Black - Ad-Supported,4.6,"36,333",$54.99
2021-06-29,97,"Desktop Power Strip with 3 Outlet 4 USB Ports 4.5A, Flat Plug and 5 ft Long Braided Extension Cords for Cruise Ship…",4.8,"12,967",$16.27
2021-06-29,98,"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",4.7,"458,165",Not available
2021-06-29,99,"TCL 32-inch 1080p Roku Smart LED TV - 32S327, 2019 Model",4.6,"56,106",$219.99
2021-06-29,100,"Wake Up Light Sunrise Alarm Clock for Kids, Heavy Sleepers, Bedroom, with Sunrise Simulation, Sleep Aid, Dual Alarms, FM…",4.6,"12,771",$35.18
2021-06-30,1,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,4.7,"648,447",$49.99
2021-06-30,2,Echo Dot (3rd Gen) - Smart speaker with Alexa - Charcoal,4.7,"861,472",$24.99
2021-06-30,3,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"86,928",$39.00
2021-06-30,4,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"115,689",$28.48
2021-06-30,5,"Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"275,490",$39.59
2021-06-30,6,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"60,358",$13.22
2021-06-30,7,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"434,371",$24.99
2021-06-30,8,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"113,124",$84.99
2021-06-30,9,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"34,679",$17.97
2021-06-30,10,"USB Wall Charger, Surge Protector, QINLIANF 5 Outlet Extender with 4 USB Charging Ports ( 4.8A Total) 3-Sided 1680J…",4.7,"1,708",$14.99
2021-06-30,11,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"73,589",$6.49
2021-06-30,12,Wyze Cam Plus 3 Month Subscription,Not available,No customer reviews yet,$5.97
2021-06-30,13,Kindle Paperwhite – Now Waterproof with 2x the Storage – Ad-Supported,4.6,"111,799",$59.65
2021-06-30,14,"All-new Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Black",4.6,"3,326",$149.99
2021-06-30,15,"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Black",4.6,"102,293",$89.99
2021-06-30,16,"[2021 Upgraded] COMSOON Bluetooth 5.0 Receiver for Car, Noise Cancelling Bluetooth AUX Adapter, Bluetooth Music Receiver…",4.4,"4,623",$16.99
2021-06-30,17,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"67,798",$37.98
2021-06-30,18,"OHill Cable Clips,16 Pack Black Adhesive Cord Holders, Ideal Cable Cords Management for Organizing Cable Wires-Home…",4.5,"34,243",$7.98
2021-06-30,19,"GE 6-Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers, UL…",4.8,"44,903",$12.75
2021-06-30,20,"TP-Link AC1750 Smart WiFi Router (Archer A7) -Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa, VPN…",4.5,"51,358",$57.99
2021-06-30,21,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV,4.7,"38,572",$149.99
2021-06-30,22,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.7,"32,608",$184.98
2021-06-30,23,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected…",4.4,"5,760",$30.59
